"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","RELEASE 0","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16"
"application-0001","RANDOM_GRAPH","SMALL","6","MEGASERVICE PROBLEM","IMPROVE","0.4583333","0.5410628","0.5252525","0.5410628","0.5410628","0.5370370","0.5370370","0.5314010","0.4977778","0.4977778","0.4957265","0.4957265","0.4957265","0.4957265","0.4957265","0.4855967","0.4855967","0.2678571","0.2608696","0.2525253","0.2608696","0.2608696","0.25","0.25","0.2608696","0.2755556","0.2755556","0.2991453","0.2991453","0.2991453","0.2991453","0.2991453","0.3127572","0.3127572","0.375","0.3194444444444444","0.3055555555555556","0.3194444444444444","0.3194444444444444","0.3333333333333333","0.3333333333333333","0.3194444444444444","0.3472222222222222","0.3472222222222222","0.3611111111111111","0.3611111111111111","0.3611111111111111","0.3611111111111111","0.3611111111111111","0.375","0.375","2.625","2.5555555555555554","2.4444444444444446","2.5555555555555554","2.5555555555555554","2.6666666666666665","2.6666666666666665","2.5555555555555554","2.7777777777777777","2.7777777777777777","2.888888888888889","2.888888888888889","2.888888888888889","2.888888888888889","2.888888888888889","3.0","3.0"
